"","X18","X21","X22","X25","X30","X31","X32","X37","X39","X41","X42","X44","X45","X117","X119","X122","X123","X124","X128","X129","X130","X132","X135","X137","X140","X141","X142","X143","X144","X209","X210","X211","X213","X214","X215","X218","X220","X222","X224","X231","X262","X263","X267","X268","X269","X270","X301","X302","X304","X309","X311","X312","X313","X315","X317","X319","X346","X348","X355","X358","X359","X360","X361","X364","X368","X370","X371","X409","X412","X416","X417","X421","X426","X428","X429","X431","X432","X436","X437"
"1799",0,0,0,1.60374989371141,2.05126752248956,0.962790630749157,0.974598326014751,1.44092747064998,1.01698155444413,0,4.0000979880591,0,0,0,0,0,1.27257029577071,2.04328206217457,0,2.30724839359051,0,0,1.14483264718414,0,3.3085527876464,0,1.65438756012571,0.809686234168238,0,2.15172955724507,1.35277175587104,0,1.17456598612426,0,0,0,0,0,0,0,0.610393065431141,1.08417445051278,1.96623574332337,1.09883689411877,0.877436261233207,1.04075177293771,0,0.740979232289401,0.767288311166411,0,1.82962909184684,0,0.863398987847852,1.58656943180857,0.606122623935273,0.981225862386352,0,0,1.05295394138021,0,0,1.43044541282887,0,2.22399492925875,0,1.8456702791215,2.06035787249651,0,0,0.812904297829074,0,1.10878477251817,1.55021370554233,0,1.37292184546936,0,2.1160399238485,2.42544620153009,1.61747255298911
"1800",3.10209592204255,1.56734037550316,4.2702660503646,3.20749978742281,4.10253504497913,2.88837189224747,1.9491966520295,0,0,2.45557642405188,1.3333659960197,1.78952301065404,1.22458408054229,0.966407262315887,1.43171661919691,10.3568622576217,0,0.681094020724856,3.61053049818994,2.30724839359051,1.17495150815249,4.1570171115386,3.43449794155241,0,1.6542763938232,1.63048522832611,1.65438756012571,0.809686234168238,2.79171868822426,1.07586477862254,2.02915763380656,1.96897931719902,5.87282993062133,0,1.18179152410228,2.72572763277386,1.18024427184775,1.12422090235925,2.21040636516177,1.70327567253033,1.83117919629342,3.25252335153834,4.91558935830841,2.19767378823755,5.26461756739924,2.08150354587541,2.84068545133253,2.2229376968682,2.30186493349923,2.26783043595402,0,3.13625977341861,1.7267979756957,0.793284715904286,6.667348863288,3.92490344954541,1.20162467258233,3.15756535895246,1.05295394138021,2.30711513359067,4.85917593540213,5.7217816513155,1.59573723532226,2.965326572345,3.58440591904801,1.8456702791215,2.74714382999534,0.778185373592515,1.78871550620747,3.25161719131629,2.02197052555724,3.32635431755452,2.32532055831349,1.24897831514859,3.43230461367339,0.769206449381975,0.705346641282833,3.63816930229513,0.808736276494554
"1801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606122623935273,0,0,0,0,0,0,0,0.797868617661131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.538165595727,0,0,0,0,0.827138196911601,0,0,0,0,0,0,0,1.17456598612426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767288311166411,1.51188695730268,0,0,0.863398987847852,0,0,0,0,0,0,0,1.61972531180071,0,1.59573723532226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705346641282833,0.606361550382522,0
"1803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58656943180857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1804",0,0,1.4234220167882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769082797863502,0,0,0,0,0,1.63048522832611,0,0.809686234168238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877436261233207,1.04075177293771,0,0,0,0,0.914814545923418,0,0,0,0.606122623935273,0.981225862386352,0,0,1.05295394138021,0,0,0,0,0.74133164308625,0,0,0,0.778185373592515,0,0.812904297829074,0,2.21756954503635,0,0,0.686460922734678,0,0,0,0.808736276494554
"1805",0,0,1.4234220167882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07586477862254,0,0,0,0,0,1.81715175518257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914814545923418,0,0,0,0,0,0,0,0,0,0.809862655900355,0.715222706414437,0,1.4826632861725,0,0,0,0,0,0,0,0,0,0,0,1.53841289876395,0,0,0
"1806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1807",0,1.56734037550316,1.4234220167882,1.60374989371141,2.05126752248956,0,0.974598326014751,1.44092747064998,1.01698155444413,1.22778821202594,8.00019597611821,1.78952301065404,0,1.93281452463177,0,1.29460778220271,1.27257029577071,2.72437608289942,4.81404066425326,0,0,1.38567237051287,3.43449794155241,0,0,1.63048522832611,4.96316268037714,0,6.51401027252327,3.22759433586761,3.3819293896776,0,0,3.25220419278201,1.18179152410228,0.908575877591287,1.18024427184775,1.12422090235925,0,5.109827017591,1.22078613086228,2.16834890102556,2.94935361498505,2.19767378823755,4.38718130616604,1.04075177293771,2.1305140884994,0,2.30186493349923,3.77971739325669,1.82962909184684,0,1.7267979756957,4.75970829542572,4.24285836754691,1.9624517247727,2.40324934516465,0,3.15886182414062,0,0,1.43044541282887,0,2.965326572345,0,0.922835139560748,0.686785957498836,3.89092686796258,5.3661465186224,1.62580859565815,4.04394105111448,5.54392386259087,1.55021370554233,1.24897831514859,2.74584369093871,0,3.52673320641417,0.606361550382522,0.808736276494554
"1808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1809",0,0,0,0,0,0,0.974598326014751,2.88185494129997,1.01698155444413,1.22778821202594,0,0,0,0,0,0,0,0.681094020724856,0,0.769082797863502,0,0,0,3.07089763752595,0,0,0,0,0,0,0,0,1.17456598612426,0,0,0,0,0,0,0,0.610393065431141,0,0,0,0,0,0,0.740979232289401,0.767288311166411,0,1.82962909184684,0,0,0,0.606122623935273,0,0,0,1.05295394138021,0.576778783397668,0.809862655900355,0,0,0.74133164308625,0,0,0,0,0,0,0,0,0,0,0,0.769206449381975,0,0,0
"1810",0,0,0,0,0,0,0,0,0,0,0,1.78952301065404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.792202959524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1811",0,1.56734037550316,1.4234220167882,0,2.05126752248956,2.88837189224747,0,2.88185494129997,4.06792621777651,0,0,0,1.22458408054229,0,0,1.29460778220271,1.27257029577071,0.681094020724856,0,0.769082797863502,1.17495150815249,0,2.28966529436827,1.53544881876297,3.3085527876464,0,1.65438756012571,2.42905870250471,0.930572896074752,1.07586477862254,0.676385877935521,1.96897931719902,0,0,0,0,0,1.12422090235925,0.73680212172059,1.70327567253033,0.610393065431141,0,0,0,1.75487252246641,1.04075177293771,0,0,0,0.755943478651339,2.74444363777026,1.04541992447287,0,0.793284715904286,0,0,1.20162467258233,1.05252178631749,3.15886182414062,1.730336350193,0.809862655900355,1.43044541282887,0.797868617661131,0.74133164308625,0,2.76850541868224,0,0.778185373592515,0,0,1.01098526277862,3.32635431755452,0,1.24897831514859,0.686460922734678,0,2.1160399238485,0.606361550382522,0.808736276494554
